"idpersona","idmatriculacion","idcarrera","idcohorte","carrera_siglas","carrera","tipo","lf","cohorte","cohorte_anio","estado"
"509","42922","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Abandonó"
"23026","42925","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"13155","42926","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"34925","42927","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"34974","42928","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"1183","42929","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"4612","42930","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"22783","42931","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"3499","42934","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"13265","42935","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"12829","42936","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"16022","42937","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"3383","42938","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"16050","42939","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"3378","42940","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"34566","42941","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"34704","42942","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"96","42943","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"14463","42944","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"34802","42946","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"34947","42947","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"15754","42948","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"7030","42951","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"15079","42952","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"1736","42954","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"13296","42957","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"18195","42958","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"10106","42959","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"4354","42960","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"11365","42961","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"73","42963","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"4081","42964","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Abandonó"
"9680","42965","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"3082","42967","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Abandonó"
"34937","42968","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"35048","42969","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"12827","42972","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"4569","42973","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"34973","42974","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"30733","42975","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"14893","42977","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"1621","42978","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"35024","42980","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"19884","42982","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"6089","42983","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"25946","42985","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"5748","42986","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"15342","42988","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"11671","42989","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"100","42990","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"18600","42991","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"34930","42992","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"21622","42996","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"25402","42997","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Abandonó"
"8491","42999","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Abandonó"
"22805","43000","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"18828","43001","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"23840","43002","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"27036","43003","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"35091","43005","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"15090","43006","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"6151","43008","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"15832","43009","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"3224","43010","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Abandonó"
"5660","43011","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"34887","43012","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"35068","43013","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"32152","43014","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"29993","43018","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Reprobado"
"15702","43019","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"1952","43020","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"6329","43021","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"17648","43023","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Abandonó"
"165","43024","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"33861","43026","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"13627","43027","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
"11475","43029","103","178","TALLERCLASEENPANTUFLAS","Taller ""La clase en pantuflas""","Seminario","Formación de docentes en el área de medios y tecnologías","Mayo 2020","2020","Aprobado"
